time,domain,noError,totalCount,aCount,cnameCount,mxCount,txtCount,clientipCount,subdomainCount,
20230603,hnjingzun.cn,0,97,71,0,0,0,37,35,
20230604,hnjingzun.cn,0,179,146,0,0,0,43,43,
20230605,hnjingzun.cn,0,35,29,0,0,0,14,17,
20230606,hnjingzun.cn,0,105,102,1,0,0,9,11,
20230607,hnjingzun.cn,0,14,9,0,0,0,9,7,
20230608,hnjingzun.cn,0,18,16,0,0,0,11,10,
20230609,hnjingzun.cn,0,11,9,0,0,0,6,6,
20230610,hnjingzun.cn,0,47,33,0,0,0,13,13,
20230601,esscs.cn,1,265,146,2,8,0,16,97,
20230602,esscs.cn,1,1802,902,0,5,0,792,8,
20230603,esscs.cn,1,13,6,0,5,0,6,3,
20230604,esscs.cn,1,14,6,0,3,0,5,4,
20230605,esscs.cn,1,27,15,0,6,0,8,7,
20230606,esscs.cn,1,12,7,1,3,0,6,5,
20230607,esscs.cn,1,39,23,0,6,0,10,5,
20230608,esscs.cn,1,12,5,0,3,0,5,4,
20230609,esscs.cn,1,11,5,0,2,0,3,2,
20230610,esscs.cn,1,2,1,0,0,0,1,1,
20230601,fjlngan.cn,1,17,16,0,0,0,3,16,
20230602,fjlngan.cn,0,0,0,0,0,0,0,0,
20230603,fjlngan.cn,0,0,0,0,0,0,0,0,
20230604,fjlngan.cn,1,2,1,0,0,0,2,1,
20230605,fjlngan.cn,0,0,0,0,0,0,0,0,
20230606,fjlngan.cn,1,1,1,0,0,0,1,1,
20230607,fjlngan.cn,0,0,0,0,0,0,0,0,
20230608,fjlngan.cn,1,1,1,0,0,0,1,1,
20230609,fjlngan.cn,0,0,0,0,0,0,0,0,
20230610,fjlngan.cn,1,1,1,0,0,0,1,1,
20230601,vamqses.cn,1,4,4,0,0,0,1,2,
20230602,vamqses.cn,1,3,3,0,0,0,2,2,
20230603,vamqses.cn,1,1,1,0,0,0,1,1,
20230604,vamqses.cn,0,0,0,0,0,0,0,0,
20230605,vamqses.cn,0,0,0,0,0,0,0,0,
20230606,vamqses.cn,0,0,0,0,0,0,0,0,
20230607,vamqses.cn,0,0,0,0,0,0,0,0,
20230608,vamqses.cn,0,0,0,0,0,0,0,0,
20230609,vamqses.cn,0,0,0,0,0,0,0,0,
20230610,vamqses.cn,1,4,2,2,0,0,1,1,
20230601,frbg.cn,0,0,0,0,0,0,0,0,
20230602,frbg.cn,1,1,0,0,0,0,1,1,
20230603,frbg.cn,0,0,0,0,0,0,0,0,
20230604,frbg.cn,0,0,0,0,0,0,0,0,
20230605,frbg.cn,0,0,0,0,0,0,0,0,
20230606,frbg.cn,0,0,0,0,0,0,0,0,
20230607,frbg.cn,0,0,0,0,0,0,0,0,
20230608,frbg.cn,0,0,0,0,0,0,0,0,
20230609,frbg.cn,0,0,0,0,0,0,0,0,
20230610,frbg.cn,0,0,0,0,0,0,0,0,
20230601,guanshifuwu.com,1,2,1,0,0,0,1,1,
20230602,guanshifuwu.com,0,0,0,0,0,0,0,0,
20230603,guanshifuwu.com,0,0,0,0,0,0,0,0,
20230604,guanshifuwu.com,1,1,0,0,0,0,1,1,
20230605,guanshifuwu.com,0,0,0,0,0,0,0,0,
20230606,guanshifuwu.com,1,1,0,0,0,0,1,1,
20230607,guanshifuwu.com,0,0,0,0,0,0,0,0,
20230608,guanshifuwu.com,1,4,3,0,0,0,2,2,
20230609,guanshifuwu.com,1,4,2,0,0,0,1,1,
20230610,guanshifuwu.com,0,0,0,0,0,0,0,0,
20230601,zemakeji.com,1,23,16,0,0,0,11,3,
20230602,zemakeji.com,1,23,13,1,0,0,6,3,
20230603,zemakeji.com,1,605,5,2,596,0,445,4,
20230604,zemakeji.com,1,3082,939,4,1207,0,1681,5,
20230605,zemakeji.com,1,1023,15,0,1005,0,739,3,
20230606,zemakeji.com,1,2602,25,0,2561,0,1861,4,
20230607,zemakeji.com,1,4097,1840,1,1341,0,1930,6,
20230608,zemakeji.com,1,2658,1323,0,1305,0,1205,5,
20230609,zemakeji.com,1,2879,1422,0,1454,0,1281,4,
20230610,zemakeji.com,1,2090,1051,0,1036,0,912,23,
20230601,cqqzj.net.cn,1,48,30,0,0,0,11,2,
20230602,cqqzj.net.cn,1,58,39,0,0,0,9,2,
20230603,cqqzj.net.cn,1,43,27,0,0,0,24,2,
20230604,cqqzj.net.cn,1,1900,954,0,0,0,855,2,
20230605,cqqzj.net.cn,1,15,10,0,0,0,6,3,
20230606,cqqzj.net.cn,1,13,9,0,0,0,3,2,
20230607,cqqzj.net.cn,1,28,18,0,0,0,8,2,
20230608,cqqzj.net.cn,1,21,17,0,0,0,8,2,
20230609,cqqzj.net.cn,1,1972,994,0,0,0,825,3,
20230610,cqqzj.net.cn,1,52,37,0,0,0,16,2,
20230601,uwwhunx.cn,0,0,0,0,0,0,0,0,
20230602,uwwhunx.cn,0,0,0,0,0,0,0,0,
20230603,uwwhunx.cn,0,0,0,0,0,0,0,0,
20230604,uwwhunx.cn,0,0,0,0,0,0,0,0,
20230605,uwwhunx.cn,0,0,0,0,0,0,0,0,
20230606,uwwhunx.cn,1,1,0,1,0,0,1,1,
20230607,uwwhunx.cn,0,0,0,0,0,0,0,0,
20230608,uwwhunx.cn,1,1,0,0,1,0,1,1,
20230609,uwwhunx.cn,0,0,0,0,0,0,0,0,
20230610,uwwhunx.cn,0,0,0,0,0,0,0,0,
20230601,llzhuan.top,1,511,270,0,0,0,131,5,
20230602,llzhuan.top,1,642,324,0,0,0,141,2,
20230603,llzhuan.top,1,693,358,0,1,0,148,19,
20230604,llzhuan.top,1,571,300,0,0,0,119,3,
20230605,llzhuan.top,1,576,293,0,0,0,141,39,
20230606,llzhuan.top,1,316,170,0,1,0,57,3,
20230607,llzhuan.top,1,732,387,0,1,0,166,12,
20230608,llzhuan.top,1,944,491,0,0,0,162,2,
20230609,llzhuan.top,1,997,521,0,0,0,185,6,
20230610,llzhuan.top,1,694,358,0,0,0,157,19,
20230601,qvq75z3.cn,1,1,1,0,0,0,1,1,
20230602,qvq75z3.cn,1,3,3,0,0,0,1,1,
20230603,qvq75z3.cn,1,3,2,0,0,0,1,1,
20230604,qvq75z3.cn,0,3,0,0,0,0,1,1,
20230605,qvq75z3.cn,1,4,3,0,0,0,2,2,
20230606,qvq75z3.cn,1,2,1,0,0,0,1,1,
20230607,qvq75z3.cn,1,2,2,0,0,0,2,2,
20230608,qvq75z3.cn,1,1,1,0,0,0,1,1,
20230609,qvq75z3.cn,1,4,2,2,0,0,1,1,
20230610,qvq75z3.cn,0,0,0,0,0,0,0,0,
20230601,hzzunhuang.com,0,0,0,0,0,0,0,0,
20230602,hzzunhuang.com,1,2,1,0,0,0,1,1,
20230603,hzzunhuang.com,1,44,24,2,0,0,6,19,
20230604,hzzunhuang.com,1,25,13,0,0,0,2,14,
20230605,hzzunhuang.com,1,2,1,0,0,0,1,1,
20230606,hzzunhuang.com,0,0,0,0,0,0,0,0,
20230607,hzzunhuang.com,0,0,0,0,0,0,0,0,
20230608,hzzunhuang.com,0,0,0,0,0,0,0,0,
20230609,hzzunhuang.com,0,0,0,0,0,0,0,0,
20230610,hzzunhuang.com,0,0,0,0,0,0,0,0,
20230601,cknhcgzxmv.cn,1,3,3,0,0,0,2,1,
20230602,cknhcgzxmv.cn,1,4,3,0,0,0,3,2,
20230603,cknhcgzxmv.cn,1,2,2,0,0,0,1,1,
20230604,cknhcgzxmv.cn,0,0,0,0,0,0,0,0,
20230605,cknhcgzxmv.cn,0,0,0,0,0,0,0,0,
20230606,cknhcgzxmv.cn,0,0,0,0,0,0,0,0,
20230607,cknhcgzxmv.cn,0,0,0,0,0,0,0,0,
20230608,cknhcgzxmv.cn,1,2,1,0,0,0,1,1,
20230609,cknhcgzxmv.cn,1,2,1,0,0,0,1,1,
20230610,cknhcgzxmv.cn,0,0,0,0,0,0,0,0,
20230601,dmhevuv.cn,0,0,0,0,0,0,0,0,
20230602,dmhevuv.cn,0,0,0,0,0,0,0,0,
20230603,dmhevuv.cn,0,0,0,0,0,0,0,0,
20230604,dmhevuv.cn,0,0,0,0,0,0,0,0,
20230605,dmhevuv.cn,0,0,0,0,0,0,0,0,
20230606,dmhevuv.cn,1,2,1,0,0,0,1,1,
20230607,dmhevuv.cn,0,0,0,0,0,0,0,0,
20230608,dmhevuv.cn,1,4,2,0,0,0,1,1,
20230609,dmhevuv.cn,0,0,0,0,0,0,0,0,
20230610,dmhevuv.cn,0,0,0,0,0,0,0,0,
20230601,ksy.com,1,308,218,0,24,1,75,5,
20230602,ksy.com,1,345,257,0,28,0,83,6,
20230603,ksy.com,1,290,215,0,10,0,61,5,
20230604,ksy.com,1,289,225,0,6,0,73,6,
20230605,ksy.com,1,248,175,1,5,0,59,5,
20230606,ksy.com,1,229,161,0,8,0,65,6,
20230607,ksy.com,1,218,157,0,11,0,69,5,
20230608,ksy.com,1,249,179,0,20,1,74,6,
20230609,ksy.com,1,333,244,0,38,0,92,5,
20230610,ksy.com,1,351,255,0,38,2,92,6,
20230601,wookeer.com,1,2,1,0,0,0,1,1,
20230602,wookeer.com,1,1837,923,0,0,0,791,2,
20230603,wookeer.com,1,1,0,0,0,0,1,1,
20230604,wookeer.com,0,0,0,0,0,0,0,0,
20230605,wookeer.com,1,1856,931,0,0,0,832,1,
20230606,wookeer.com,1,1,1,0,0,0,1,1,
20230607,wookeer.com,0,0,0,0,0,0,0,0,
20230608,wookeer.com,1,4,3,0,0,0,3,1,
20230609,wookeer.com,0,0,0,0,0,0,0,0,
20230610,wookeer.com,1,12,7,0,0,0,2,1,
20230601,lzxf.com.cn,0,27,19,0,0,0,17,2,
20230602,lzxf.com.cn,0,72,50,0,0,0,21,2,
20230603,lzxf.com.cn,0,86,63,3,0,0,29,2,
20230604,lzxf.com.cn,0,39,28,1,0,0,14,2,
20230605,lzxf.com.cn,0,57,46,0,0,0,22,2,
20230606,lzxf.com.cn,0,40,29,0,0,0,17,2,
20230607,lzxf.com.cn,0,37,28,0,1,0,15,4,
20230608,lzxf.com.cn,0,76,49,1,0,0,47,18,
20230609,lzxf.com.cn,0,96,83,0,0,0,53,8,
20230610,lzxf.com.cn,0,50,38,0,0,0,27,8,
20230601,gurumenomori.com,0,0,0,0,0,0,0,0,
20230602,gurumenomori.com,0,0,0,0,0,0,0,0,
20230603,gurumenomori.com,0,0,0,0,0,0,0,0,
20230604,gurumenomori.com,0,0,0,0,0,0,0,0,
20230605,gurumenomori.com,1,2,1,0,0,0,1,1,
20230606,gurumenomori.com,0,0,0,0,0,0,0,0,
20230607,gurumenomori.com,1,1,0,0,0,0,1,1,
20230608,gurumenomori.com,0,0,0,0,0,0,0,0,
20230609,gurumenomori.com,1,1,0,0,0,0,1,1,
20230610,gurumenomori.com,0,0,0,0,0,0,0,0,
20230601,bxnszs.cn,0,0,0,0,0,0,0,0,
20230602,bxnszs.cn,0,0,0,0,0,0,0,0,
20230603,bxnszs.cn,0,0,0,0,0,0,0,0,
20230604,bxnszs.cn,0,0,0,0,0,0,0,0,
20230605,bxnszs.cn,0,0,0,0,0,0,0,0,
20230606,bxnszs.cn,0,0,0,0,0,0,0,0,
20230607,bxnszs.cn,0,0,0,0,0,0,0,0,
20230608,bxnszs.cn,0,0,0,0,0,0,0,0,
20230609,bxnszs.cn,0,0,0,0,0,0,0,0,
20230610,bxnszs.cn,0,0,0,0,0,0,0,0,
20230601,51kuaixue.cn,1,13,8,0,0,0,8,6,
20230602,51kuaixue.cn,1,7,5,0,0,0,5,4,
20230603,51kuaixue.cn,1,2,1,0,0,0,2,2,
20230604,51kuaixue.cn,1,7,6,0,0,0,6,4,
20230605,51kuaixue.cn,1,2,2,0,0,0,2,2,
20230606,51kuaixue.cn,1,15,13,0,0,0,8,7,
20230607,51kuaixue.cn,1,4,3,0,0,0,2,2,
20230608,51kuaixue.cn,1,9,8,0,0,0,5,4,
20230609,51kuaixue.cn,1,4,2,0,0,0,2,1,
20230610,51kuaixue.cn,1,3,2,0,0,0,2,1,
20230601,shenpinpin.com,1,44,23,0,0,0,6,22,
20230602,shenpinpin.com,1,13,9,0,0,0,3,8,
20230603,shenpinpin.com,1,7,4,0,0,0,2,2,
20230604,shenpinpin.com,0,0,0,0,0,0,0,0,
20230605,shenpinpin.com,1,9,7,0,0,0,6,6,
20230606,shenpinpin.com,1,3,3,0,0,0,1,3,
20230607,shenpinpin.com,1,7,4,0,0,0,2,2,
20230608,shenpinpin.com,1,2,1,0,0,0,1,1,
20230609,shenpinpin.com,1,1,1,0,0,0,1,1,
20230610,shenpinpin.com,1,2,2,0,0,0,1,1,
20230601,paidui1.cn,0,11,4,0,3,0,4,3,
20230602,paidui1.cn,0,4,2,0,0,0,2,1,
20230603,paidui1.cn,0,15,7,0,0,0,6,1,
20230604,paidui1.cn,1,29,28,0,0,0,2,28,
20230605,paidui1.cn,1,2024,1008,5,0,0,854,4,
20230606,paidui1.cn,1,43,19,2,0,0,15,3,
20230607,paidui1.cn,1,1947,978,6,0,0,846,10,
20230608,paidui1.cn,1,30,16,0,0,0,11,1,
20230609,paidui1.cn,1,2,1,0,0,0,1,1,
20230610,paidui1.cn,1,6,3,0,0,0,5,3,
20230601,bmhq.cn,0,0,0,0,0,0,0,0,
20230602,bmhq.cn,0,0,0,0,0,0,0,0,
20230603,bmhq.cn,1,3,1,1,1,0,1,1,
20230604,bmhq.cn,1,2,2,0,0,0,2,1,
20230605,bmhq.cn,0,0,0,0,0,0,0,0,
20230606,bmhq.cn,1,1,1,0,0,0,1,1,
20230607,bmhq.cn,0,0,0,0,0,0,0,0,
20230608,bmhq.cn,0,0,0,0,0,0,0,0,
20230609,bmhq.cn,0,0,0,0,0,0,0,0,
20230610,bmhq.cn,0,0,0,0,0,0,0,0,
20230601,jleh.cn,1,9,6,0,0,0,7,6,
20230602,jleh.cn,1,39,23,0,0,0,33,15,
20230603,jleh.cn,1,10,9,0,0,0,5,8,
20230604,jleh.cn,1,19,10,1,0,0,17,8,
20230605,jleh.cn,1,3,2,0,0,0,2,2,
20230606,jleh.cn,1,15,8,0,1,0,11,8,
20230607,jleh.cn,1,9,5,1,0,0,7,6,
20230608,jleh.cn,1,10,7,0,0,0,6,7,
20230609,jleh.cn,1,7,4,0,0,0,6,5,
20230610,jleh.cn,1,9,6,0,0,0,6,6,
20230601,10host.cn,1,92,53,0,0,0,10,43,
20230602,10host.cn,1,43,23,0,0,0,7,13,
20230603,10host.cn,0,0,0,0,0,0,0,0,
20230604,10host.cn,0,0,0,0,0,0,0,0,
20230605,10host.cn,1,5,3,0,0,0,2,3,
20230606,10host.cn,0,0,0,0,0,0,0,0,
20230607,10host.cn,0,0,0,0,0,0,0,0,
20230608,10host.cn,0,0,0,0,0,0,0,0,
20230609,10host.cn,0,0,0,0,0,0,0,0,
20230610,10host.cn,1,1,0,0,0,0,1,1,
20230601,playwater.com.cn,1,14,14,0,0,0,1,2,
20230602,playwater.com.cn,1,1,1,0,0,0,1,1,
20230603,playwater.com.cn,1,6,3,0,0,0,1,2,
20230604,playwater.com.cn,0,0,0,0,0,0,0,0,
20230605,playwater.com.cn,0,0,0,0,0,0,0,0,
20230606,playwater.com.cn,0,0,0,0,0,0,0,0,
20230607,playwater.com.cn,0,0,0,0,0,0,0,0,
20230608,playwater.com.cn,1,5,3,0,0,0,1,2,
20230609,playwater.com.cn,1,2,1,0,0,0,2,1,
20230610,playwater.com.cn,1,5,5,0,0,0,5,4,
20230601,tytxsj.cn,1,8,7,0,1,0,3,2,
20230602,tytxsj.cn,1,7,3,0,4,0,3,4,
20230603,tytxsj.cn,1,1,1,0,0,0,1,1,
20230604,tytxsj.cn,1,5,2,0,1,0,2,2,
20230605,tytxsj.cn,1,2,1,0,0,0,1,1,
20230606,tytxsj.cn,1,11,10,0,1,0,5,5,
20230607,tytxsj.cn,1,29,22,0,6,0,4,4,
20230608,tytxsj.cn,1,3,2,0,1,0,3,2,
20230609,tytxsj.cn,1,4,2,1,0,0,3,2,
20230610,tytxsj.cn,1,1,1,0,0,0,1,1,
20230601,bhsljt.cn,1,3,3,0,0,0,3,3,
20230602,bhsljt.cn,0,2,2,0,0,0,1,1,
20230603,bhsljt.cn,1,4,4,0,0,0,3,3,
20230604,bhsljt.cn,1,16,12,4,0,0,2,2,
20230605,bhsljt.cn,1,19,11,2,0,0,6,4,
20230606,bhsljt.cn,1,7,7,0,0,0,6,3,
20230607,bhsljt.cn,1,3,2,0,0,0,2,2,
20230608,bhsljt.cn,1,5,4,1,0,0,2,1,
20230609,bhsljt.cn,0,5,1,0,0,0,1,1,
20230610,bhsljt.cn,1,2,2,0,0,0,1,2,
20230601,cciccc.com,1,228,139,11,0,0,118,69,
20230602,cciccc.com,1,174,118,3,0,0,99,47,
20230603,cciccc.com,1,123,92,3,0,0,69,28,
20230604,cciccc.com,1,129,88,4,0,0,72,31,
20230605,cciccc.com,1,87,69,2,0,0,47,23,
20230606,cciccc.com,1,102,75,2,0,0,55,19,
20230607,cciccc.com,1,78,58,3,0,0,31,16,
20230608,cciccc.com,1,59,52,3,0,0,17,11,
20230609,cciccc.com,1,60,52,3,0,0,17,16,
20230610,cciccc.com,1,14,9,3,0,0,6,7,
20230601,xlxq66.com,1,4,2,0,0,0,1,1,
20230602,xlxq66.com,1,14,9,1,0,0,5,2,
20230603,xlxq66.com,1,6,3,0,0,0,2,1,
20230604,xlxq66.com,1,9,5,1,0,0,4,2,
20230605,xlxq66.com,1,4,2,0,0,0,1,1,
20230606,xlxq66.com,1,6,2,0,0,0,2,2,
20230607,xlxq66.com,1,4,2,0,0,0,1,1,
20230608,xlxq66.com,1,24,11,0,0,0,3,2,
20230609,xlxq66.com,1,11,7,1,0,0,5,4,
20230610,xlxq66.com,1,13,6,0,0,0,7,2,
20230601,ideiadinheiro.com,1,2,1,0,0,0,1,1,
20230602,ideiadinheiro.com,1,1,1,0,0,0,1,1,
20230603,ideiadinheiro.com,0,0,0,0,0,0,0,0,
20230604,ideiadinheiro.com,0,0,0,0,0,0,0,0,
20230605,ideiadinheiro.com,0,0,0,0,0,0,0,0,
20230606,ideiadinheiro.com,0,0,0,0,0,0,0,0,
20230607,ideiadinheiro.com,0,0,0,0,0,0,0,0,
20230608,ideiadinheiro.com,0,0,0,0,0,0,0,0,
20230609,ideiadinheiro.com,0,0,0,0,0,0,0,0,
20230610,ideiadinheiro.com,0,0,0,0,0,0,0,0,
20230601,blenderkit.cn,1,14,10,0,0,0,5,7,
20230602,blenderkit.cn,1,19,11,0,0,0,2,11,
20230603,blenderkit.cn,1,10,5,0,0,0,2,5,
20230604,blenderkit.cn,1,5,4,0,0,0,1,3,
20230605,blenderkit.cn,0,7,5,0,0,0,2,2,
20230606,blenderkit.cn,0,23,23,0,0,0,1,12,
20230607,blenderkit.cn,0,15,13,0,0,0,2,2,
20230608,blenderkit.cn,0,4,2,0,0,0,4,2,
20230609,blenderkit.cn,0,3,2,0,0,0,2,2,
20230610,blenderkit.cn,0,0,0,0,0,0,0,0,
20230601,hxwszf.cn,0,0,0,0,0,0,0,0,
20230602,hxwszf.cn,0,0,0,0,0,0,0,0,
20230603,hxwszf.cn,0,0,0,0,0,0,0,0,
20230604,hxwszf.cn,0,0,0,0,0,0,0,0,
20230605,hxwszf.cn,0,0,0,0,0,0,0,0,
20230606,hxwszf.cn,0,0,0,0,0,0,0,0,
20230607,hxwszf.cn,0,0,0,0,0,0,0,0,
20230608,hxwszf.cn,1,11,5,0,0,0,1,1,
20230609,hxwszf.cn,0,0,0,0,0,0,0,0,
20230610,hxwszf.cn,0,0,0,0,0,0,0,0,
20230601,sufavalve.cn,1,19,19,0,0,0,8,5,
20230602,sufavalve.cn,1,1889,949,0,2,0,816,2,
20230603,sufavalve.cn,1,588,6,0,582,0,442,1,
20230604,sufavalve.cn,1,3188,958,0,1286,0,1648,2,
20230605,sufavalve.cn,1,1069,37,0,1002,0,770,2,
20230606,sufavalve.cn,1,2621,20,0,2601,0,1817,2,
20230607,sufavalve.cn,1,4200,1905,0,1340,0,1940,3,
20230608,sufavalve.cn,1,2780,1395,0,1325,0,1244,3,
20230609,sufavalve.cn,1,2937,1446,0,1491,0,1293,2,
20230610,sufavalve.cn,1,2017,1003,0,1014,0,903,3,
20230601,zion-cn.com,0,13,9,0,2,0,6,5,
20230602,zion-cn.com,0,6,3,0,2,0,3,4,
20230603,zion-cn.com,0,15,10,0,0,0,6,9,
20230604,zion-cn.com,0,6,4,0,0,0,3,4,
20230605,zion-cn.com,0,63,26,0,4,0,17,3,
20230606,zion-cn.com,0,14,10,0,2,0,5,7,
20230607,zion-cn.com,0,4,1,0,2,0,3,2,
20230608,zion-cn.com,0,2,0,1,1,0,2,1,
20230609,zion-cn.com,0,5,3,0,0,0,3,2,
20230610,zion-cn.com,0,5,4,0,1,0,2,5,
20230601,inxin.com.cn,1,32,23,0,0,0,10,1,
20230602,inxin.com.cn,1,22,21,0,0,0,7,3,
20230603,inxin.com.cn,1,7,5,0,0,0,6,3,
20230604,inxin.com.cn,1,12,7,0,0,0,8,3,
20230605,inxin.com.cn,1,9,5,0,0,0,7,3,
20230606,inxin.com.cn,1,11,9,1,0,0,7,3,
20230607,inxin.com.cn,1,20,15,1,0,0,11,5,
20230608,inxin.com.cn,1,5,4,0,0,0,4,1,
20230609,inxin.com.cn,1,11,8,0,0,0,6,4,
20230610,inxin.com.cn,1,3,2,0,0,0,2,1,
20230601,gwmeeju.cn,1,2,2,0,0,0,1,2,
20230602,gwmeeju.cn,1,8,8,0,0,0,4,4,
20230603,gwmeeju.cn,1,1,1,0,0,0,1,1,
20230604,gwmeeju.cn,0,0,0,0,0,0,0,0,
20230605,gwmeeju.cn,1,1,1,0,0,0,1,1,
20230606,gwmeeju.cn,1,1,1,0,0,0,1,1,
20230607,gwmeeju.cn,0,0,0,0,0,0,0,0,
20230608,gwmeeju.cn,0,0,0,0,0,0,0,0,
20230609,gwmeeju.cn,0,0,0,0,0,0,0,0,
20230610,gwmeeju.cn,1,1,1,0,0,0,1,1,
20230601,mhshwxb.cn,1,64,60,0,0,0,46,16,
20230602,mhshwxb.cn,1,17,14,0,1,0,15,6,
20230603,mhshwxb.cn,1,17,11,0,0,0,6,4,
20230604,mhshwxb.cn,1,49,45,0,0,0,6,5,
20230605,mhshwxb.cn,1,8,5,0,0,0,5,3,
20230606,mhshwxb.cn,1,10,6,0,0,0,4,4,
20230607,mhshwxb.cn,1,83,78,0,0,0,16,4,
20230608,mhshwxb.cn,1,5,4,0,0,0,4,2,
20230609,mhshwxb.cn,1,6,4,0,0,0,3,2,
20230610,mhshwxb.cn,1,12,11,0,0,0,11,3,
20230601,helpinfo.net,1,425,296,0,1,0,193,4,
20230602,helpinfo.net,1,668,425,0,0,0,163,3,
20230603,helpinfo.net,1,286,193,0,0,0,150,3,
20230604,helpinfo.net,1,253,197,0,0,0,169,4,
20230605,helpinfo.net,1,173,125,0,0,0,105,2,
20230606,helpinfo.net,1,258,176,0,0,0,105,3,
20230607,helpinfo.net,1,174,121,0,0,0,110,4,
20230608,helpinfo.net,1,105,76,0,1,0,65,3,
20230609,helpinfo.net,1,154,102,0,1,0,86,3,
20230610,helpinfo.net,1,73,55,0,0,0,50,2,
20230601,uosbox.cn,1,8827,8824,0,0,0,24,4,
20230602,uosbox.cn,1,9760,9760,0,0,0,20,2,
20230603,uosbox.cn,1,8581,8581,0,0,0,19,3,
20230604,uosbox.cn,1,8676,8676,0,0,0,17,2,
20230605,uosbox.cn,1,7558,7557,0,0,0,20,6,
20230606,uosbox.cn,1,8405,8405,0,0,0,20,2,
20230607,uosbox.cn,1,8163,8161,0,0,0,20,4,
20230608,uosbox.cn,1,8517,8517,0,0,0,16,2,
20230609,uosbox.cn,1,9931,9930,0,0,0,19,3,
20230610,uosbox.cn,1,8832,8832,0,0,0,15,2,
20230601,shishanzhen.com,1,23,18,0,0,0,10,7,
20230602,shishanzhen.com,1,6,5,0,0,0,5,4,
20230603,shishanzhen.com,1,10,4,3,1,0,7,4,
20230604,shishanzhen.com,1,9,3,0,0,0,5,4,
20230605,shishanzhen.com,1,5,3,0,0,0,4,3,
20230606,shishanzhen.com,1,14,4,0,0,0,7,5,
20230607,shishanzhen.com,1,21,4,0,0,0,5,4,
20230608,shishanzhen.com,1,31,17,3,0,0,13,3,
20230609,shishanzhen.com,1,25,21,1,0,0,9,5,
20230610,shishanzhen.com,1,14,11,3,0,0,7,6,
20230601,cgsteels.cn,1,10,6,0,0,0,6,5,
20230602,cgsteels.cn,1,15,9,0,0,0,6,13,
20230603,cgsteels.cn,1,13,9,0,0,0,7,10,
20230604,cgsteels.cn,1,5,4,0,0,0,2,1,
20230605,cgsteels.cn,1,1,1,0,0,0,1,1,
20230606,cgsteels.cn,1,10,7,0,0,0,4,9,
20230607,cgsteels.cn,1,6,4,1,0,0,3,3,
20230608,cgsteels.cn,1,3,1,0,0,0,2,2,
20230609,cgsteels.cn,1,8,5,1,0,0,4,2,
20230610,cgsteels.cn,1,1,1,0,0,0,1,1,
20230601,msmzb.com,1,23,19,0,1,0,11,9,
20230602,msmzb.com,1,12,9,0,2,0,7,4,
20230603,msmzb.com,1,15,13,0,2,0,9,6,
20230604,msmzb.com,1,11,10,0,1,0,5,4,
20230605,msmzb.com,1,8,7,0,1,0,5,3,
20230606,msmzb.com,1,13,12,0,1,0,5,4,
20230607,msmzb.com,1,19,16,0,1,0,6,5,
20230608,msmzb.com,1,7,7,0,0,0,2,2,
20230609,msmzb.com,1,8,6,0,2,0,5,2,
20230610,msmzb.com,1,3,1,0,2,0,3,1,
20230601,utopiaecologica.com,1,1,1,0,0,0,1,1,
20230602,utopiaecologica.com,1,2,2,0,0,0,2,2,
20230603,utopiaecologica.com,0,0,0,0,0,0,0,0,
20230604,utopiaecologica.com,1,1,1,0,0,0,1,1,
20230605,utopiaecologica.com,1,2,1,0,0,0,1,1,
20230606,utopiaecologica.com,1,2,0,2,0,0,2,1,
20230607,utopiaecologica.com,1,2,0,0,0,0,2,1,
20230608,utopiaecologica.com,1,4,1,0,1,0,3,2,
20230609,utopiaecologica.com,1,2,2,0,0,0,1,1,
20230610,utopiaecologica.com,0,0,0,0,0,0,0,0,
20230601,interhash.top,1,155,102,0,0,0,74,50,
20230602,interhash.top,1,122,80,0,0,0,42,44,
20230603,interhash.top,1,14,9,0,0,0,8,10,
20230604,interhash.top,1,4,2,0,0,0,3,2,
20230605,interhash.top,1,16,11,0,0,0,11,9,
20230606,interhash.top,1,35,23,0,0,0,10,18,
20230607,interhash.top,1,7,4,0,0,0,6,5,
20230608,interhash.top,1,9,5,0,0,0,5,5,
20230609,interhash.top,1,14,8,0,0,0,9,7,
20230610,interhash.top,1,19,10,0,0,0,13,9,
20230601,fy-zm.cn,0,9,5,0,0,0,5,1,
20230602,fy-zm.cn,0,5,3,0,0,0,2,1,
20230603,fy-zm.cn,0,0,0,0,0,0,0,0,
20230604,fy-zm.cn,0,2,1,0,0,0,2,1,
20230605,fy-zm.cn,0,4,3,0,0,0,3,2,
20230606,fy-zm.cn,0,0,0,0,0,0,0,0,
20230607,fy-zm.cn,0,0,0,0,0,0,0,0,
20230608,fy-zm.cn,0,4,2,0,0,0,2,1,
20230609,fy-zm.cn,0,0,0,0,0,0,0,0,
20230610,fy-zm.cn,0,6,3,0,0,0,3,2,
20230601,yjlzhj.cn,1,2,1,0,0,0,1,1,
20230602,yjlzhj.cn,0,0,0,0,0,0,0,0,
20230603,yjlzhj.cn,1,4,4,0,0,0,2,1,
20230604,yjlzhj.cn,1,3,3,0,0,0,3,2,
20230605,yjlzhj.cn,0,0,0,0,0,0,0,0,
20230606,yjlzhj.cn,0,0,0,0,0,0,0,0,
20230607,yjlzhj.cn,0,0,0,0,0,0,0,0,
20230608,yjlzhj.cn,1,1,1,0,0,0,1,1,
